,x,y,title,cosponsor_D_perc,policyarea,session,cluster
510,-4.1712775230407715,5.513614177703857,Frederick Douglass Bicentennial Commission Act,0.388888888888889,"Civil Rights and Liberties, Minority Issues",115,-1_sec_funds_act_provides
511,-2.2851080894470215,8.745445251464844,TBI and PTSD Law Enforcement Training Act,0.769230769230769,Health,117,4_shall_faa_sec_tsa
512,10.734217643737793,6.207406997680664,"To designate the facility of the United States Postal Service located at 13308 Midland Road in Poway, California, as the Ray Chavez Post Office Building.",0.865384615384615,Government Operations and Politics,116,0_postal_post_designates_located
513,-4.914848804473877,7.309434413909912,America's Water Infrastructure Act of 2018,1.0,Water Resources Development,115,-1_sec_funds_act_provides
514,-1.8508085012435913,9.195721626281738,PREEMIE Reauthorization Act of 2018,0.75,Health,115,4_shall_faa_sec_tsa
515,-2.8612277507781982,8.376925468444824,Federal Personal Property Management Act of 2018,0.75,Government Operations and Politics,115,-1_sec_funds_act_provides
516,-2.842639923095703,8.36502456665039,TSP Modernization Act of 2017,0.75,Government Operations and Politics,115,-1_sec_funds_act_provides
517,-5.348519325256348,7.9654717445373535,America's Conservation Enhancement Act,0.555555555555556,Public Lands and Natural Resources,116,-1_sec_funds_act_provides
518,-3.9999032020568848,8.052136421203613,"Further Continuing Appropriations Act, 2020, and Further Health Extenders Act of 2019",0.0,Economics and Public Finance,116,2_sec_section_funds_division
519,-3.187274217605591,9.638943672180176,Courthouse Ethics and Transparency Act,0.571428571428571,Law,117,3_information_agency_data_shall
520,10.711359977722168,7.082747459411621,Postal Service Reform Act of 2022,0.568627450980392,Government Operations and Politics,117,0_postal_post_designates_located
521,-0.707094132900238,7.121480464935303,"A bill to amend title 38, United States Code, to modify the limitation on pay for certain high-level employees and officers of the Department of Veterans Affairs.",1.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
522,-3.117084503173828,10.44462776184082,Eliminating Limits to Justice for Child Sex Abuse Victims Act of 2022,0.666666666666667,Crime and Law Enforcement,117,14_trafficking_human_victims_abuse
523,11.532477378845215,6.5297112464904785,"To designate the facility of the United States Postal Service located at 1114 North 2nd Street in Chillicothe, Illinois, as the ""Sr. Chief Ryan Owens Post Office Building"".",0.611111111111111,Government Operations and Politics,115,0_postal_post_designates_located
524,-3.4846928119659424,8.585892677307129,Financial Stability Oversight Council Insurance Member Continuity Act,0.620689655172414,Finance and Financial Sector,115,-1_sec_funds_act_provides
525,-5.078283309936523,6.108242988586426,Modernizing Access to Our Public Land Act,0.727272727272727,Public Lands and Natural Resources,117,-1_sec_funds_act_provides
526,-5.448070526123047,7.797653675079346,Endangered Salmon Predation Prevention Act,0.8,Animals,115,6_noaa_weather_marine_debris
527,-0.7051880955696106,7.556768894195557,Veterans Care Financial Protection Act of 2017,0.666666666666667,Armed Forces and National Security,115,1_va_veterans_care_veteran
528,10.805903434753418,6.229956150054932,"To designate the facility of the United States Postal Service located at 8520 Michigan Avenue in Whittier, California, as the Jose Ramos Post Office Building.",0.865384615384615,Government Operations and Politics,116,0_postal_post_designates_located
529,-0.7259134650230408,7.5151872634887695,Improving Safety and Security for Veterans Act of 2019,0.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
530,-3.5446577072143555,9.077380180358887,Taxpayer First Act,0.714285714285714,Taxation,116,-1_sec_funds_act_provides
531,-2.048201560974121,8.737496376037598,Expanding Findings for Federal Opioid Research and Treatment Act,0.64,"Science, Technology, Communications",117,4_shall_faa_sec_tsa
532,-2.466421127319336,6.613445281982422,Bridging the Gap for New Americans Act,0.4,Immigration,117,15_science_stem_cnmi_nsf
533,-3.268366575241089,9.895617485046387,CyberTipline Modernization Act of 2018,0.5,Crime and Law Enforcement,115,3_information_agency_data_shall
534,-5.494618892669678,9.12317180633545,Safe Sleep for Babies Act of 2021,1.0,Commerce,117,13_drug_fda_generic_drugs
535,11.117266654968262,6.231334209442139,"To designate the facility of the United States Postal Service located at 13683 James Madison Highway in Palmyra, Virginia, as the ""U.S. Navy Seaman Dakota Kyle Rigsby Post Office"".",0.4,Government Operations and Politics,115,0_postal_post_designates_located
536,11.079392433166504,6.99069881439209,"To designate the facility of the United States Postal Service located at 180 McCormick Road in Charlottesville, Virginia, as the ""Captain Humayun Khan Post Office"".",0.4,Government Operations and Politics,115,0_postal_post_designates_located
537,-3.2650527954101562,9.734603881835938,Civil Rights Cold Case Records Collection Act of 2018,0.666666666666667,"Civil Rights and Liberties, Minority Issues",116,3_information_agency_data_shall
538,1.2590936422348022,6.395652770996094,Vera C. Rubin Observatory Designation Act,0.8,"Science, Technology, Communications",116,7_clinic_affairs_veterans_designates
539,-5.140025615692139,8.974802017211914,Temporary Reauthorization and Study of the Emergency Scheduling of Fentanyl Analogues Act,0.666666666666667,Crime and Law Enforcement,116,-1_sec_funds_act_provides
540,11.066987991333008,6.911732196807861,"To designate the facility of the United States Postal Service located at 114 Mill Street in Hookstown, Pennsylvania, as the ""Staff Sergeant Dylan Elchin Post Office Building"".",0.470588235294118,Government Operations and Politics,116,0_postal_post_designates_located
541,11.080212593078613,6.549611568450928,"A bill to designate the facility of the United States Postal Service located at 413 Washington Avenue in Belleville, New Jersey, as the ""Private Henry Svehla Post Office Building"".",1.0,Government Operations and Politics,115,0_postal_post_designates_located
542,-3.4261515140533447,9.687516212463379,Securely Expediting Clearances Through Reporting Transparency Act of 2018,1.0,Government Operations and Politics,115,3_information_agency_data_shall
543,-3.4461519718170166,9.640768051147461,"To designate the facility of the United States Postal Service located at 1905 15th Street in Boulder, Colorado, as the ""Officer Eric H. Talley Post Office Building"".",1.0,Government Operations and Politics,115,3_information_agency_data_shall
544,-1.7990769147872925,6.900246620178223,Harry W. Colmery Veterans Educational Assistance Act of 2017,0.702479338842975,Armed Forces and National Security,115,1_va_veterans_care_veteran
545,11.341903686523438,6.524212837219238,"To designate the facility of the United States Postal Service located at 915 Center Avenue in Payette, Idaho, as the ""Harmon Killebrew Post Office Building"".",0.333333333333333,Government Operations and Politics,115,0_postal_post_designates_located
546,-4.585391044616699,8.376581192016602,"A bill to designate the facility of the United States Postal Service located at 120 12th Street Lobby in Columbus, Georgia, as the ""Richard W. Williams, Jr., Chapter of the Triple Nickles (555th P.I.A.) Post Office"".",0.0,Congress,117,2_sec_section_funds_division
547,-4.616791248321533,8.393857955932617,"Emergency Security Supplemental Appropriations Act, 2021",0.0,Congress,117,2_sec_section_funds_division
548,-3.6273763179779053,9.360004425048828,FITARA Enhancement Act of 2017,0.333333333333333,Government Operations and Politics,115,3_information_agency_data_shall
549,-4.999969482421875,6.497284412384033,Restore the Harmony Way Bridge Act,0.576923076923077,Transportation and Public Works,116,-1_sec_funds_act_provides
550,-3.209456443786621,7.239206790924072,Women's Entrepreneurship and Economic Empowerment Act of 2018,0.5,International Affairs,116,-1_sec_funds_act_provides
551,-4.67825174331665,5.600364685058594,Julius Rosenwald and the Rosenwald Schools Act of 2020,0.813953488372093,Public Lands and Natural Resources,117,5_land_interior_tribe_national
552,-2.1066741943359375,8.95747184753418,Sustaining Excellence in Medicaid Act of 2019,0.444444444444444,Health,116,4_shall_faa_sec_tsa
553,11.433521270751953,6.865356922149658,"A bill to designate the facility of the United States Postal Service located at 311 West Wisconsin Avenue in Tomahawk, Wisconsin, as the ""Einar 'Sarge' H. Ingman, Jr. Post Office Building"".",1.0,Government Operations and Politics,116,0_postal_post_designates_located
554,11.048796653747559,6.119352340698242,"To designate the facility of the United States Postal Service located at 340 Wetmore Avenue in Grand River, Ohio, as the Lance Corporal Andy Ace Nowacki Post Office.",0.266666666666667,Government Operations and Politics,116,0_postal_post_designates_located
555,-4.050058841705322,4.903071403503418,A bill to obtain and direct the placement in the Capitol or on the Capitol Grounds of a statue to honor Associate Justice of the Supreme Court of the United States Sandra Day O'Connor and a statue to honor Associate Justice of the Supreme Court of the United States Ruth Bader Ginsburg.,0.842105263157895,Congress,117,10_memorial_commemorative_national_establishment
556,-2.5722427368164062,8.665413856506348,Wounded Officers Recovery Act of 2017,0.578125,Congress,115,-1_sec_funds_act_provides
557,-3.329742908477783,8.203434944152832,National Guard and Reservists Debt Relief Extension Act of 2019,0.333333333333333,Finance and Financial Sector,116,12_loan_small_act_billion
558,11.029111862182617,6.344821453094482,"To designate the facility of the United States Postal Service located at 2509 George Mason Drive in Virginia Beach, Virginia, as the Ryan Keith Cox Post Office Building.",0.6,Government Operations and Politics,116,0_postal_post_designates_located
559,-3.1609957218170166,8.10134506225586,Small Business Reorganization Act of 2019,0.666666666666667,Finance and Financial Sector,116,12_loan_small_act_billion
560,-2.572260618209839,9.150968551635742,Crisis Stabilization and Community Reentry Act of 2020,0.666666666666667,Crime and Law Enforcement,116,-1_sec_funds_act_provides
561,10.944552421569824,5.8331427574157715,"To designate the facility of the United States Postal Service located at 1750 McCulloch Boulevard North in Lake Havasu City, Arizona, as the Lake Havasu City Combat Veterans Memorial Post Office Building.",0.625,Government Operations and Politics,116,0_postal_post_designates_located
562,-2.9935059547424316,3.910353660583496,"To award four congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",0.0,Congress,117,11_medal_gold_congressional_world
563,11.413629531860352,6.453929901123047,"To designate the facility of the United States Postal Service located at 5186 Benito Street in Montclair, California, as the Paul Eaton Post Office Building.",0.882352941176471,Government Operations and Politics,116,0_postal_post_designates_located
564,-4.889123439788818,9.844382286071777,Sanctioning the Use of Civilians as Defenseless Shields Act,0.423076923076923,International Affairs,115,8_sanctions_president_hong_kong
565,-4.115993499755859,5.253241062164307,Republic of Texas Legation Memorial Act,0.545454545454545,Public Lands and Natural Resources,116,10_memorial_commemorative_national_establishment
566,-2.3450167179107666,9.719353675842285,Missing Children's Assistance Act of 2018,0.444444444444444,Crime and Law Enforcement,115,9_justice_dna_elder_doj
567,-2.490363359451294,9.84744644165039,Cybersecurity and Infrastructure Security Agency Act of 2018,0.882352941176471,Crime and Law Enforcement,117,9_justice_dna_elder_doj
568,-2.476764440536499,9.825416564941406,Homicide Victims' Families' Rights Act of 2021,0.882352941176471,Crime and Law Enforcement,117,9_justice_dna_elder_doj
569,-4.939947128295898,9.82104206085205,Countering America's Adversaries Through Sanctions Act,0.6,International Affairs,115,8_sanctions_president_hong_kong
570,10.66112995147705,6.726165771484375,"To designate the facility of the United States Postal Service located at 225 North Main Street in Spring Lake, North Carolina, as the ""Howard B. Pate, Jr. Post Office"".",0.25,Government Operations and Politics,115,0_postal_post_designates_located
571,-1.164622187614441,7.685633659362793,Honoring our PACT Act of 2022,1.0,Armed Forces and National Security,117,1_va_veterans_care_veteran
572,-4.2147088050842285,8.627340316772461,Capitol Police Emergency Assistance Act of 2021,0.571428571428571,Congress,117,2_sec_section_funds_division
573,1.3072762489318848,6.494412422180176,A bill to redesignate a facility of the National Aeronautics and Space Administration.,1.0,"Science, Technology, Communications",115,7_clinic_affairs_veterans_designates
574,-2.4979515075683594,6.633284568786621,REAL ID Act Modification for Freely Associated States Act,0.6,Transportation and Public Works,115,15_science_stem_cnmi_nsf
575,-5.084842681884766,8.033831596374512,"To amend the Nutria Eradication and Control Act of 2003 to include California in the program, and for other purposes.",0.857142857142857,Environmental Protection,116,-1_sec_funds_act_provides
576,-4.478125095367432,8.42480182647705,"Emergency Supplemental Appropriations for Humanitarian Assistance and Security at the Southern Border Act, 2019",0.0,Immigration,116,2_sec_section_funds_division
577,-1.5692933797836304,7.865235805511475,"A bill to designate the facility of the United States Postal Service located at 20 Ferry Road in Saunderstown, Rhode Island, as the ""Captain Matthew J. August Post Office"".",1.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
578,-1.547324538230896,7.878880023956299,Major Medical Facility Authorization Act of 2020,1.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
579,-4.50682258605957,8.466354370117188,STORM Act,0.6,Emergency Management,117,2_sec_section_funds_division
580,11.255972862243652,7.171438217163086,"To designate the facility of the United States Postal Service located at 66 Meserole Avenue in Brooklyn, New York, as the Joseph R. Lentol Post Office.",0.692307692307692,Government Operations and Politics,117,0_postal_post_designates_located
581,10.825411796569824,7.081984519958496,"A bill to designate the facility of the United States Postal Service located at 105 Duff Street in Macon, Missouri, as the ""Arla W. Harrell Post Office"".",0.0,Government Operations and Politics,115,0_postal_post_designates_located
582,-4.717686653137207,8.930516242980957,AGOA and MCA Modernization Act,0.75,International Affairs,115,-1_sec_funds_act_provides
583,-5.542375087738037,7.362481117248535,"A bill to redesignate Hobe Sound National Wildlife Refuge as the Nathaniel P. Reed Hobe Sound National Wildlife Refuge, and for other purposes.",0.0,Public Lands and Natural Resources,116,-1_sec_funds_act_provides
584,11.293992042541504,7.750240325927734,"To designate the United States courthouse located at 323 East Chapel Hill Street in Durham, North Carolina, as the ""John Hervey Wheeler United States Courthouse"".",0.181818181818182,Government Operations and Politics,116,0_postal_post_designates_located
585,-4.073727130889893,4.918920040130615,Fallen Journalists Memorial Act,0.918367346938776,Public Lands and Natural Resources,116,10_memorial_commemorative_national_establishment
586,1.5078401565551758,6.687782287597656,"To name the Department of Veterans Affairs community-based outpatient clinic in Columbus, Georgia, as the Robert S. Poydasheff VA Clinic.",0.384615384615385,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
587,-1.3537837266921997,7.404562473297119,Department of Veterans Affairs Expiring Authorities Act of 2018,1.0,Armed Forces and National Security,115,1_va_veterans_care_veteran
588,-1.782734990119934,6.924587249755859,"A bill to authorize the Secretary of Veterans Affairs to treat certain programs of education converted to distance learning by reason of emergencies and health-related situations in the same manner as programs of education pursued at educational institutions, and for other purposes.",0.533333333333333,Armed Forces and National Security,116,1_va_veterans_care_veteran
589,-1.2339919805526733,6.970414161682129,Ryan Kules and Paul Benne Specially Adaptive Housing Improvement Act of 2019,0.5,Armed Forces and National Security,116,1_va_veterans_care_veteran
590,-5.678733825683594,7.694665431976318,Save Our Seas Act of 2018,0.666666666666667,Environmental Protection,115,6_noaa_weather_marine_debris
591,-5.725901126861572,7.707162380218506,"To designate the facility of the United States Postal Service located at 39 West Main Street, in Honeoye Falls, New York, as the ""CW4 Christian J. Koch Memorial Post Office"".",0.666666666666667,Environmental Protection,115,6_noaa_weather_marine_debris
592,-4.771459102630615,9.16800308227539,Ukraine Democracy Defense Lend-Lease Act of 2022,0.3,International Affairs,117,-1_sec_funds_act_provides
593,-4.135754108428955,4.994195461273193,Commission To Study the Potential Creation of a National Museum of Asian Pacific American History and Culture Act,0.975,"Arts, Culture, Religion",117,10_memorial_commemorative_national_establishment
594,-1.377023696899414,7.409816741943359,"A bill to amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to transfer the name of property of the Department of Veterans Affairs designated by law to other property of the Department.",0.0,Armed Forces and National Security,117,1_va_veterans_care_veteran
595,-3.6751344203948975,5.045197486877441,Museum and Library Services Act of 2018,0.863636363636364,"Arts, Culture, Religion",115,-1_sec_funds_act_provides
596,-1.5264898538589478,8.67887020111084,Accelerating Access to Critical Therapies for ALS Act,0.608,Health,117,-1_sec_funds_act_provides
597,10.652109146118164,6.0525689125061035,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the ""Atanasio Taitano Perez Post Office"".",0.0,Government Operations and Politics,117,0_postal_post_designates_located
598,-1.2239878177642822,7.001760005950928,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to furnish assistance for adaptations of residences of veterans in rehabilitation programs under chapter 31 of such title, and for other purposes.",0.333333333333333,Armed Forces and National Security,115,1_va_veterans_care_veteran
599,11.631560325622559,6.72776460647583,"To designate the facility of the United States Postal Service located at 200 East Main Street in Maroa, Illinois, as the ""Jeremy L. Ridlen Post Office"".",0.764705882352941,Government Operations and Politics,117,0_postal_post_designates_located
600,-5.728518962860107,7.825296878814697,Ocean Shipping Reform Act of 2022,0.483870967741935,Transportation and Public Works,117,6_noaa_weather_marine_debris
601,-0.8441287279129028,7.47986364364624,Department of Veterans Affairs Website Accessibility Act of 2019,0.5,Armed Forces and National Security,116,1_va_veterans_care_veteran
602,-2.8709332942962646,3.777242660522461,Greg LeMond Congressional Gold Medal Act,0.9,Sports and Recreation,116,11_medal_gold_congressional_world
603,-2.4911983013153076,8.695064544677734,Safeguarding America's First Responders Act of 2020,0.545454545454545,Crime and Law Enforcement,116,4_shall_faa_sec_tsa
604,11.712986946105957,6.842482089996338,"To designate the facility of the United States Postal Service located at 202 Trumbull Street in Saint Clair, Michigan, as the ""Corporal Jeffrey Robert Standfest Post Office Building"".",0.538461538461538,Government Operations and Politics,117,0_postal_post_designates_located
605,-1.6378090381622314,7.417591094970703,"A bill to amend the Servicemembers Civil Relief Act to extend lease protections for servicemembers under stop movement orders in response to a local, national, or global emergency, and for other purposes.",0.4375,Armed Forces and National Security,116,1_va_veterans_care_veteran
606,10.550979614257812,6.613498687744141,"To designate the facility of the United States Postal Service located at 1100 Kings Road in Jacksonville, Florida, as the ""Rutledge Pearson Post Office Building"".",0.384615384615385,Government Operations and Politics,115,0_postal_post_designates_located
607,-2.918466806411743,3.822836399078369,Harlem Hellfighters Congressional Gold Medal Act,0.668,Armed Forces and National Security,117,11_medal_gold_congressional_world
608,10.726248741149902,6.845974445343018,"To designate the facility of the United States Postal Service located at 1300 Main Street in Belmar, New Jersey, as the ""Dr. Walter S. McAfee Post Office Building"".",0.636363636363636,Government Operations and Politics,115,0_postal_post_designates_located
609,-3.919734001159668,4.831132888793945,75th Anniversary of World War II Commemoration Act,0.6,Armed Forces and National Security,116,10_memorial_commemorative_national_establishment
610,1.4588041305541992,6.67353630065918,"To designate the medical center of the Department of Veterans Affairs in San Diego, California, as the Jennifer Moreno Department of Veterans Affairs Medical Center, and to support the designation of a component of such medical center in honor of Kathleen Bruyere.",0.788461538461538,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
611,11.576347351074219,7.452535152435303,"To designate the facility of the United States Postal Service located at 415 North Main Street in Henning, Tennessee, as the ""Paula Croom Robinson and Judy Spray Memorial Post Office Building"".",0.25,Government Operations and Politics,116,0_postal_post_designates_located
612,-2.3320162296295166,9.71301555633545,Promoting Alzheimer's Awareness to Prevent Elder Abuse Act,0.407407407407407,Crime and Law Enforcement,116,9_justice_dna_elder_doj
613,-4.168549060821533,7.93906307220459,A bill to provide for the application of certain provisions of the Secure Rural Schools and Community Self-Determination Act of 2000 for fiscal year 2021.,0.6,Public Lands and Natural Resources,117,2_sec_section_funds_division
614,-3.5150513648986816,9.08260440826416,Secret Service Recruitment and Retention Act of 2018,0.333333333333333,Government Operations and Politics,115,-1_sec_funds_act_provides
615,-4.868290424346924,9.897113800048828,Uyghur Human Rights Policy Act of 2020,0.484375,International Affairs,116,8_sanctions_president_hong_kong
616,-3.1630783081054688,8.949063301086426,Congressional Accountability Act of 1995 Reform Act,0.333333333333333,Congress,115,-1_sec_funds_act_provides
617,-5.088143825531006,7.1227707862854,A bill to amend the Klamath Basin Water Supply Enhancement Act of 2000 to make certain technical corrections.,1.0,Water Resources Development,116,-1_sec_funds_act_provides
618,-2.1308515071868896,9.167065620422363,RAISE Family Caregivers Act,0.619469026548673,Health,115,4_shall_faa_sec_tsa
619,-1.6660960912704468,6.9788336753845215,Forever GI Bill Housing Payment Fulfillment Act of 2018,0.8,Armed Forces and National Security,116,1_va_veterans_care_veteran
620,-1.18900465965271,7.442625045776367,Department of Veterans Affairs Expiring Authorities Act of 2017,0.5,Armed Forces and National Security,115,1_va_veterans_care_veteran
621,11.119277954101562,6.846896171569824,"To designate the facility of the United States Postal Service located at 430 Main Street in Clermont, Georgia, as the ""Zack T. Addington Post Office"".",0.307692307692308,Government Operations and Politics,115,0_postal_post_designates_located
622,-4.180696964263916,7.317713260650635,Disaster Tax Relief and Airport and Airway Extension Act of 2017,0.0,Taxation,115,-1_sec_funds_act_provides
623,-4.215978622436523,7.335693836212158,Bankruptcy Threshold Adjustment and Technical Corrections Act,0.0,Taxation,115,-1_sec_funds_act_provides
624,-2.94221568107605,3.9158430099487305,9/11 Heroes Medal of Valor Act of 2017,0.818181818181818,Health,115,11_medal_gold_congressional_world
625,11.333525657653809,6.9480671882629395,"To designate the facility of the United States Postal Service located at 117 West Poythress Street in Hopewell, Virginia, as the Reverend Curtis West Harris Post Office Building.",0.6,Government Operations and Politics,116,0_postal_post_designates_located
626,11.178566932678223,6.6593708992004395,"To designate the facility of the United States Postal Service located at 511 West 165th Street in New York, New York, as the Normandia Maldonado Post Office Building.",0.769230769230769,Government Operations and Politics,116,0_postal_post_designates_located
627,-4.056024074554443,7.979298114776611,Bipartisan Budget Act of 2019,1.0,Economics and Public Finance,116,2_sec_section_funds_division
628,-2.858391523361206,9.059165000915527,ONDCP Technical Corrections Act of 2019,0.0,Government Operations and Politics,116,-1_sec_funds_act_provides
629,10.589462280273438,6.759441375732422,"To designate the facility of the United States Postal Service located at 100 Mathe Avenue in Interlachen, Florida, as the ""Robert H. Jenkins, Jr. Post Office"".",0.423076923076923,Government Operations and Politics,115,0_postal_post_designates_located
630,-4.362054347991943,9.165323257446289,United States Commission on International Religious Freedom Reauthorization Act of 2022.,0.5,International Affairs,117,-1_sec_funds_act_provides
631,-4.080667972564697,10.109819412231445,Secure Equipment Act of 2021,0.5,"Science, Technology, Communications",117,3_information_agency_data_shall
632,1.5130033493041992,6.67818021774292,"An Act to name the Department of Veterans Affairs community-based outpatient clinic in Statesboro, Georgia, the Ray Hendrix Department of Veterans Affairs Clinic.",0.307692307692308,Armed Forces and National Security,115,7_clinic_affairs_veterans_designates
633,-1.7236859798431396,6.624639987945557,VALOR Act,0.5,Armed Forces and National Security,115,1_va_veterans_care_veteran
634,-0.9734466075897217,7.842392444610596,Protection and Advocacy for Voting Access Program Inclusion Act,0.75,Government Operations and Politics,117,1_va_veterans_care_veteran
635,11.604828834533691,6.436312198638916,"To designate the facility of the United States Postal Service located at 12711 East Jefferson Avenue in Detroit, Michigan, as the Aretha Franklin Post Office Building.",0.5,Government Operations and Politics,117,0_postal_post_designates_located
636,-5.33832311630249,7.734602451324463,Keep America's Refuges Operational Act,0.294117647058823,Public Lands and Natural Resources,115,6_noaa_weather_marine_debris
637,-4.051136016845703,5.519545555114746,United States Semiquincentennial Commission Amendments Act of 2020,1.0,Government Operations and Politics,116,-1_sec_funds_act_provides
638,-3.402588129043579,9.241323471069336,Protecting Access to the Courts for Taxpayers Act,1.0,Law,115,3_information_agency_data_shall
639,-4.353893756866455,5.197820663452148,Smithsonian National Zoological Park Central Parking Facility Authorization Act,0.5,"Science, Technology, Communications",115,10_memorial_commemorative_national_establishment
640,-4.425329685211182,7.317373275756836,GLRI Act of 2019,0.551020408163265,Environmental Protection,117,6_noaa_weather_marine_debris
641,-5.3011088371276855,6.291652202606201,"Gila River Indian Community Federal Rights-of-Way, Easements and Boundary Clarification Act",0.2,Native Americans,115,5_land_interior_tribe_national
642,11.287359237670898,6.812667369842529,"To designate the facility of the United States Postal Service located at 602 Pacific Avenue in Bremerton, Washington, as the John Henry Turpin Post Office Building.",0.666666666666667,Government Operations and Politics,116,0_postal_post_designates_located
643,10.727482795715332,6.6907196044921875,"To designate the facility of the United States Postal Service located at 1415 West Oak Street, in Kissimmee, Florida, as the ""Borinqueneers Post Office Building"".",0.384615384615385,Government Operations and Politics,115,0_postal_post_designates_located
644,-5.484375953674316,7.67083215713501,Protect and Restore America's Estuaries Act,0.769230769230769,Environmental Protection,117,6_noaa_weather_marine_debris
645,1.5482070446014404,6.714498519897461,"A bill to designate the clinic of the Department of Veterans Affairs in Bend, Oregon, as the ""Robert D. Maxwell Department of Veterans Affairs Clinic"".",1.0,Armed Forces and National Security,116,7_clinic_affairs_veterans_designates
646,-3.3543641567230225,7.62160062789917,RLF Act,0.666666666666667,Commerce,116,-1_sec_funds_act_provides
647,-1.782302737236023,6.913749694824219,Veterans Rapid Retraining Assistance Program Restoration and Recovery Act of 2022,0.0,Armed Forces and National Security,117,1_va_veterans_care_veteran
648,-4.240281581878662,8.477740287780762,Emergency Aid for Returning Americans Affected by Coronavirus Act,1.0,Social Welfare,116,2_sec_section_funds_division
649,-4.281846523284912,3.960432767868042,Negro Leagues Baseball Centennial Commemorative Coin Act,0.74,Finance and Financial Sector,116,16_coins_coin_treasury_issue
650,-2.781445264816284,7.7483367919921875,Spurring Business in Communities Act of 2017,1.0,Commerce,115,12_loan_small_act_billion
651,-3.183748483657837,8.139673233032227,"A bill to extend the authority for commitments for the paycheck protection program and separate amounts authorized for other loans under section 7(a) of the Small Business Act, and for other purposes.",0.8,Commerce,116,12_loan_small_act_billion
652,-4.008479118347168,8.27247142791748,RECA Extension Act of 2022,0.666666666666667,Labor and Employment,117,2_sec_section_funds_division
653,11.515945434570312,6.947078704833984,"A bill to designate the facility of the United States Postal Service located at 104 East Main Street in Port Washington, Wisconsin, as the ""Joseph G. Demler Post Office"".",1.0,Government Operations and Politics,116,0_postal_post_designates_located
654,-4.375760555267334,8.609196662902832,"A bill to extend the Chemical Facility Anti-Terrorism Standards Program of the Department of Homeland Security, and for other purposes.",0.4,Emergency Management,116,-1_sec_funds_act_provides
655,-3.148618459701538,9.387467384338379,Supreme Court Police Parity Act of 2022,1.0,Government Operations and Politics,117,-1_sec_funds_act_provides
656,10.693861961364746,6.670467853546143,"To designate the facility of the United States Postal Service located at 6223 Maple Street, in Omaha, Nebraska, as the ""Petty Officer 1st Class Charles Jackson French Post Office"".",0.333333333333333,Government Operations and Politics,117,0_postal_post_designates_located
657,1.5064573287963867,6.680830478668213,"To name the Department of Veterans Affairs community-based outpatient clinic in Aurora, Colorado, as the Lieutenant Colonel John W. Mosley VA Clinic.",1.0,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
658,-3.5285239219665527,9.49019718170166,Foundations for Evidence-Based Policymaking Act of 2018,0.333333333333333,Government Operations and Politics,116,3_information_agency_data_shall
659,-0.6598739624023438,7.689544677734375,Identifying Barriers and Best Practices Study Act,0.4,Armed Forces and National Security,116,1_va_veterans_care_veteran
660,11.276534080505371,6.22845458984375,"To designate the facility of the United States Postal Service located at 321 South 1st Street in Montrose, Colorado, as the Sergeant David Kinterknecht Post Office.",0.666666666666667,Government Operations and Politics,116,0_postal_post_designates_located
661,-4.3720622062683105,9.004134178161621,PAW Act,0.0,Emergency Management,117,-1_sec_funds_act_provides
662,-3.0730369091033936,8.25265884399414,Protecting Nonprofits from Catastrophic Cash Flow Strain Act of 2020,0.56,Labor and Employment,116,-1_sec_funds_act_provides
663,-4.135491847991943,9.41283893585205,Vehicular Terrorism Prevention Act of 2018,0.333333333333333,Emergency Management,115,-1_sec_funds_act_provides
664,-2.7121381759643555,6.928936004638672,Women in Aerospace Education Act,0.714285714285714,"Science, Technology, Communications",115,15_science_stem_cnmi_nsf
665,-3.1937599182128906,9.330756187438965,Reauthorizing Security for Supreme Court Justices Act of 2019,0.5,Crime and Law Enforcement,116,-1_sec_funds_act_provides
666,10.764083862304688,6.883453369140625,"To designate the facility of the United States Postal Service located at 445 Main Street in Laceyville, Pennsylvania, as the Melinda Gene Piccotti Post Office.",0.529411764705882,Government Operations and Politics,116,0_postal_post_designates_located
667,-1.4277315139770508,7.5194478034973145,"To designate the facility of the United States Postal Service located at 123 Bridgeton Pike in Mullica Hill, New Jersey, as the ""James C. 'Billy' Johnson Post Office Building"".",0.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
668,-1.4219624996185303,7.5569987297058105,Department of Veterans Affairs Expiring Authorities Act of 2019,0.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
669,-4.10749626159668,4.939116954803467,"Admiral Lloyd R. ""Joe"" Vasey Pacific War Commemorative Display Establishment Act",0.811111111111111,Armed Forces and National Security,115,10_memorial_commemorative_national_establishment
